label,data
Ive added the encoding.,[Usability]
You have full syntax autocomplete which speeds up your query-writing and makes it more error-prone.,[Usability]
Swing apps no loger feel jerky and unrepsonsive and an accumulation of minor improvements result in a more professional looking GUI.,[OnlySentiment]
Why?,[Usability]
any ideas about performance of Scanner vs reading the stream in a more verbose way?,[Others]
i have tried below code but that create Json just only for one line CODESNIPPET_JAVA2 .,[Usability]
serialization wont help me here.,[Others]
 swing component is platform independent.,[Usability]
"@ArchimedesTrajano does IOUtils.copy(inputStream, writer, encoding) deal with CR/LF translations better?",[Others]
;).,[Others]
"One extra note: it seems that all public ways of creating a new CODETERM1 instance involves necessarily the copy of whatever buffer you are working with, be it a CODETERM2 , a CODETERM3 or a CODETERM4 .",[Others]
URL_http://java.sun.com/javase/6/docs/technotes/guides/security/crypto/CryptoS pec.html [Here] are the relevant docs .,[Performance]
I can specify a 16bit one which works for 128bit encryption which works.,[Others]
"Three connections can be faster than one, briefly at the start of a transfer.",[Usability]
Were using JBoss (4.0.4 I think) to serve SOAP calls.,[Others]
"If you use any kind of special maps with keys or values also of special maps, you will find its not contemplated by the implementation of google.",[Others]
Its a URL_https://github.com/Netflix/astyanax/wikihttp:// [very-well-documented] Cassandra API with many examples and support very high level features such as locking and all versions of cql.,[Others]
Then to derive a good key from this information (in Java 6): CODESNIPPET_JAVA1 .,[Others]
"Here is a URL_http://www.holovaty.com/writing/headless-html-rendering- engine/ [link] to get you started, I am sure you can use Google to find out more information.",[Others]
Changing these line CODESNIPPET_JAVA1 .,[Performance]
Real programmers dont read documentation.,[Others]
Desktop applications usually have to be obfuscated.,"[Bug, Usability]"
"The former is for funneling to your desired logging framework (log4j, logback, etc), the latter is to replace the used logging framework.",[Usability]
This is a bad idea!,[Others]
Contrary to a popular misconception HTTP is a fairly complex protocol.,[Others]
"@Chris Noldus On the other hand, some people already have guava in their project, like me, and think this solution is more elegant than the sdk-only version.",[Others]
Completely negating any efficiency that you are trying to gain over normal concatenation.,[Others]
Im using Rhino 1.7R4 and env.js 1.2 to run Javascript code inside Java I want to print from my Javascript code a string to the Java console.,[Usability]
The file is always closed.,[Security]
Take heed.,[Usability]
So you have to make sure your line endings are consistent.,[Usability]
Ive used URL_http://jsontools.berlios.de/ [JSON-Tools-library] and it works well.,[Others]
]( URL_http://stackoverflow.com/questions/892411/breaking-out-of-the-google-app - engine-python-lock-in).,[Usability]
"You can consider using memory-mapped files, via URL_http://java.sun.com/javase/6/docs/api/java/nio/channels/FileChannel.html [FileChannel] s .",[Usability]
Here are Messaging performance data: URL_http://www.jboss.org/community/docs/DOC-10640 [ URL_http://www.jboss.org/community/docs/DOC-10640 ] JBoss MQ is not scalable at all: URL_http://www.jboss.org/community/docs/DOC-12452 [ URL_http://www.jboss.org/community/docs/DOC-12452 ] .,[Compatibility]
"Im using Jackson Json on an android app, which is incredibly fast, and come a very long way since this question was asked/answered.",[Bug]
"Why are my log messages not printing out to the console, etc.?",[Usability]
ASN.1).,[Usability]
"If you are not trying to do this effectively, you are like dude from Jackass 3d who was CODETERM1 .",[Performance]
URL_http://mevivs.wordpress.com/2012/02/13/how-to-crud-and-jpa-association- handling-using-kundera/ [ URL_http://mevivs.wordpress.com/2012/02/13/how-to-crud - and-jpa-association-handling-using-kundera/] Use JPA over NoSql .,[Bug]
"After all, you can hack something out in very little time and put the resulting lash-up online.",[Others]
"Im a bit mystified as to where this CPU usage comes from, as I wasnt expecting this.",[Others]
Java Code to turn on debugger: CODESNIPPET_JAVA2 .,[Others]
Note that the _Part03_ class extends the base _ServerResource_ class provided by Restlet: CODESNIPPET_JAVA3 .,[Usability]
"However, the options are there if you need to create your custom configuration or control how granular you want your security to be.",[Others]
CODETERM7 / CODETERM8 should always involve CODETERM9 s (at least for XML) 3. i really don see a good reason to arbitrarily remove a piece of a date representation.,[Usability]
"The context has to be initialized with the used classes, but you just have to specify the root classes and dont have to worry about static referenced classes.You use annotations to specify which classes should be elements (@XmlRootElement) and which fields are elements(@XmlElement) or attributes (@XmlAttribute, what a surprise!",[Others]
"I just think its important to have a good reason to avoid libraries and that the reason is a valid one, which there very well could be :).",[Performance]
Its easier and faster to just read arbitrary buffers.,[Others]
"If you want to actually do something with the resulting parsed grammar, I might suggest looking at URL_http://db.apache.org/derby/ [Derby] , an open source SQL database written in Java.",[uPerformance]
"So, in a CBC implementation, order is important.",[Others]
"Note this method is particularly convenient if, instead of an you have a ",[Others]
In that case I would serialize as text.,[Others]
Important Update: The app is developed in Java so ideally the Data Abstraction Layer or any alternatives must be Java friendly.,[Others]
"Since that is not always intended (http requests with a keep-alive connection wont be closed), these method calls block (not giving you the contents).",[Usability]
No it isnt.,[Performance]
Read/convert an InputStream to a String.,[OnlySentiment]
Thats a good point alex!.,[Others]
For layout I would use JGoodies form layout.,[Usability]
"Please note, according to Java docs, the available() method might not work with InputStream but always works with BufferedInputStream.In case you dont want to use available() method we can always use the below code CODESNIPPET_JAVA2 .",[Others]
Then you can output the tree in any format you like.,[uUsability]
"Signup, 2.",[Bug]
Similar?,[Usability]
@S.Lott - Agreed.,[Usability]
The whole API felt really complex and a bit esoteric at times.,[Usability]
 twice to stdout.,[Usability]
And thats where those template libraries fall flat.,[Usability]
CODESNIPPET_JAVA2 .,[Others]
"If you have a deep bean structure, everything else will be implemented with dyna beans.",[Community]
"I know its Java, and were not into the whole brevity thing, but thats a little much.",[Performance]
"Swing is built on top of AWT and includes light-weight components that look and behave the same on all platforms, so you never should use AWT components directly.",[Performance]
It has a lot of detail and if you start hand-coding (you will) it offers a lot of flexibility.,[Usability]
Here we will get the representation of an existing resource and output it in the JVM console: CODESNIPPET_JAVA1 .,[Usability]
Code that is going to work on a single could be quite sure that default encoding will be fine.,[Others]
CODESNIPPET_JAVA1 .,[Others]
"In the Netbeans IDE help file, if you search for swing you will find a page titled about the swing application framework.",[OnlySentiment]
Yes.,[Community]
"From the same author is URL_http://raymondkng.sys-con.com/node/171477 [JAAS- in-the-Enterprise] , which is an older article but provides a lot of historical background on why the Java SE (JAAS) and Java EE models diverged the way they did.",[Usability]
"Sorry, after re-reading my comment, it comes off a little arrogant.",[Community]
O yes done thank You very Much Imran Saved alot of my time :-) stay blessed buddy.,[Usability]
You could argue that Swing was good to begin with but we all know that code rots.,[Bug]
) that I can use to wrap my application which can be a bunch of JSPs or HTMLs with JS?,[Performance]
"After reading the answers here and on some other places on the web, I got the impression that Shiro would be easier to understand and customize to my needs.",[Usability]
@msw - It is rhetorical :).,[Usability]
"Instead, Gson uses reflection to directly reference the fields.",[Performance]
"However, it will only take you a few minutes to throw it together yourself.",[Others]
URL_https://github.com/Atmosphere/atmosphere [Atmosphere] and URL_http://directwebremoting.org/dwr/index.html [DWR] are both open source frameworks that can make Comet easy in Java.,[Usability]
"It scales very well if I have to believe digg,facebook, twitter, etc.",[uOthers]
"Or DDLFormatter, which will a) Insert newline after each comma; b) Indent three spaces after each inserted newline;.",[Others]
 Binding technology (JSR 295) Support**Take advantage of Beans Binding technology and the Java Persistence API to create Swing applications more easily.,[Others]
"While GSON has reasonable feature set, I thought performance was sort of weak spot (as per [ URL_http://www.cowtowncoder.com/blog/archives/2009/09/entry_326.html])As to example: I thought GSON did not really need setters, and was based on fields.",[Bug]
I use it in an android app.,[Usability]
I find jackson or simple json much easier to use then gson.,[Security]
I recently needed an encryption algorithm that worked across multiple platforms (Java & C#).,[Others]
You can write one by using Socket programming in Java.,[Security]
"I cant speak too much to JAAS itself, but this URL_http://static.springsource.org/spring-security/site/start-here.html [suggested-steps-guide] on Spring Security and URL_http://static.springframework.org/spring-security/site/reference.html [the-reference-manual] are both pretty good resources on Spring Security - if your setup is anything close to simple, you dont really need to do much more than read these.",[Performance]
It also has the fastest JSON to JavaBean mode too.,[Others]
Ideally with try/finally...,[OnlySentiment]
"What Ive done in the past is hash the key via something like SHA256, then extract the bytes from the hash into the key byte[].",[Others]
Its more a performance patch for Java 1.4 than a UI framework.,[uOthers]
See full description here: URL_http://stackoverflow.com/q/5221524/828757 [Idiomatic-way-to-convert-an-InputStream-to-a-String-in-Scala] .,[Performance]
And how do I get rid of it?,[Usability]
"You can file a feature request for the project, if there isnt one.",[Usability]
"@M-T-A: The stream closed, note the use of Closer in [CharSource]( URL_http://code.google.com/p/guava - libraries/source/browse/guava/src/com/google/common/io/CharSource.java).",[OnlySentiment]
Can anyone please suggest a suitable nlp library for this??,[Usability]
Probably.,"[Usability, Others]"
"Naturally, there is no correct answer here for me to accept.",[Usability]
"Anywhere in your code that a null value can be returned, consider introducing a check for a null return value.",[Others]
Unlike both mentioned earlier NetBeans editor andWidnowBuilder it uses lazy initialization pattern to separateinitialization of components.,[Community]
so i dont suggest it.,[uOthers]
) but how can I programmatical-ly turn off or change the threshold of a specific appender during runtime?,[uPerformance]
Here is how you use it: CODESNIPPET_JAVA1 .,[OnlySentiment]
"For URL_http://static.springsource.org/spring/docs/3.0.0.M3/spring-framework- reference/html/ch18s02.html [Restful] Id use URL_http://blog.springsource.org/2009/03/08/rest-in-spring-3-mvc/ [spring] , or URL_http://www.restlet.org/ [restlet] .",[OnlySentiment]
since default serializations for different languages are different.,[Usability]
 ...?,"[Bug, Usability]"
I found this piece of code more understadable and working: CODESNIPPET_JAVA1 .,[Usability]
I always thought that JDevelopers generated code is more understandable.,[Usability]
It is now located at: org.hibernate.engine.jdbc.internal.BasicFormatterImpl.,[Usability]
"Not specifically Java-related, but I thought these InfoQ articles were quite good: URL_http://www.infoq.com/articles/rest-introduction [A-Brief-Introduction-to-REST] URL_http://www.infoq.com/articles/tilkov-rest-doubts [Addressing-Doubts-about-REST] URL_http://www.infoq.com/articles/rest-anti-patterns [REST-Anti-Patterns] .",[Usability]
Its an accepted thin wrapper that allows you to switch logging frameworks on application startup by switching jars on the runtime classpath.,[Performance]
Or stay and learn to like all the open source stuff that Java gives you.,[Portability]
Avoid NIO unless you have a good reason to use it.,[Usability]
Log4j and logback are regular logging libs.,[Usability]
@ericflo - Can you elaborate a bit more please?,[Usability]
"To answer the question asked: javax.crypto deals with low level crypto: encryption, decryption, and hashing.",[Bug]
Most java json libs do not deal with cyclic deps -- thats more domain of object serialization frameworks.,[Security]
I have written a java code to delete all the files but i am unable to delete the folders.,[Others]
The platform default is available from URL_http://docs.oracle.com/javase/7/doc s/api/java/nio/charset/Charset.html#defaultCharset%28%29 [the-CODETERM3-class] itself: CODESNIPPET_JAVA3 .,[Others]
"Swing is still the preferred way to build heavy-weight, e.g.",[Others]
Dont want to dig into the code just to find out how it works at all.,[Others]
Any suggestions on how to solve this?,[Usability]
We fixed the typo.,[Others]
"Also see: ( URL_http://commons.apache.org/proper/commons-io/javadocs/api-2.4/o rg/apache/commons/io/IOUtils.html#toString%28java.io.InputStream,%20java.lang.",[Usability]
You might want to see the discussion about Swing vs. Qt URL_http://stackoverflow.com/questions/422956/java-swing-or-java-qt [here] .,[Others]
"This may be the case in certain situations, but generally nio was written to be more _scalable_ than io, where scalable is not necessarily the same as faster.",[Others]
Hibernate is already a core component of my solution so its not introducing a new dependency.,[Usability]
") Tutorial Comments** Overall Im not sure exactly who the tutorial was aimed at - because there is a fair degree of assumed knowledge all round, so coming into REST and Restlet framework cold leaves you with a lot of catchup work to do, and re-reading paragraphs over and over again.",[Others]
Rest clients for Java?,[Usability]
Its a mix of the two packages.,"[OnlySentiment, Others]"
I wrote a method for this sometime back.,[Performance]
"However, this has shrunk dramatically over the last several years due to more optimized JVMs, faster machines, and (I presume) optimization of the Swing internals.",[OnlySentiment]
Ive used it on a couple of projects and found it to be trivial to setup.,[OnlySentiment]
It can greatly help in migrating log4j.properties to logback.xml.,[Usability]
"But when we have to spend time reinventing the wheel just because we have misplaced ideas about including a common, reusable, tried and tested utility, were giving up time we could be spending furthering our projects goals.",[Others]
Java has progressed somewhat since the software Swing world.,"[Bug, Legal]"
"For example, the table views do support filtering and sorting but you still have to configure this.","[Performance, Usability]"
AppScale is open source and lets you run your GAE app on EC2 or your own cluster.,[Usability]
"Its easy to use, completely hides the network stuff from you, and works over good ol HTTP.","[Security, Usability]"
"In such a context, the applet serves as a mechanism for accessing the JCA libraries in Java, apart from accessing the USB store.",[OnlySentiment]
"If you really wanted, you could execute this command via your java program.",[uOnlySentiment]
Haha - of course it does!,[Others]
Then you might get an available count of less than the file size.,[uBug]
Also it doesnt specify the mode; read Wikipedias Block Cipher Modes of Operation for concerns.,[Others]
I get java.io.StreamCorruptedException: invalid stream header.,[Others]
]( URL_http://stackoverflow.com/questions/6659413/what-are-the-main-things - that-an-experienced-java-swt-programmer-should-be-aware/6661296)..,[Others]
"JBossMQ may not scale as well as JBM, but to say not scalable at all is just plain wrong.",[Usability]
"This can be a daemon app (or Windows system process), or it can be a Unix-style superserver thats configured to load and run the actual file-copy app when someone contacts the listening port.",[Bug]
Easier?,[Performance]
Unfortunately this solution seems to go and lose the exceptions thrown in my underlying stream implementation.,[Usability]
" Memory utilization This method can temporarily require memory several times the size of the file, because for a short time the raw file contents (a byte array), the decoded characters (a character buffer), and a copy of the character data (in the new CODETERM1 instance) all reside in memory at once.",[OnlySentiment]
Just the Shiro jar.,[Usability]
"URL_http://www.restlet.org/documentation/1.1/screencast/ [ URL_http://www.restlet.org/documentation/1.1/screencast/ ] Otherwise, there is a Restlet tutorial in the OReilly book that we wrote in their Chapter 12.","[Performance, Usability]"
URL_http://hc.apache.org/ [Apache-HttpComponents] .,[Usability]
Much practical advice from decades of doing actual infosec.,[Others]
"If you know what technology you are going to use, having a startup app that is customized for your needs can be a huge timesaver.",[Performance]
:).,[Usability]
- Means you could extend the tool to create a Iris Search database - I could take another iris image and try to match with existing image Image acquisition is not available.,[Performance]
"In defense of Sun it wasnt their code, but came from Taglient.",[Others]
"user268098: I think most Java JSON handling libraries have issues with cyclic dependencies, and most have some ways to either exclude just references, or handle them with annotations (I added an answer in the other question to point out one way to do that with Jackson).",[Others]
Then I use GSON upon the generated classes.,[OnlySentiment]
I dont recall this being a problem in 2003.,[Others]
Take a look at URL_http://www.ibm.com/developerworks/java/library/j-zerocopy/index.html [this-article] that explains efficient data transfer through zero copy .,[Others]
Your first criteria might be a little bit subjective.,[Bug]
CODETERM8 is more efficient than CODETERM9 .,[Compatibility]
I can use the following code to navigate through the JSON document and then map the object I want: CODESNIPPET_JAVA3 .,[Performance]
And when was XML standard finalized?,[OnlySentiment]
I am currently considering URL_http://code.google.com/p/redis/ [redis] + URL_http://code.google.com/p/jredis/ [jredis] One of my main motivations for this project is also to look into the programming model and ways of usage of NoSql DBs.,[Others]
Are there any cases where awt is more useful/ advised to use then swing or vice-versa?,[Usability]
I must have been partially asleep while writing that.,[Others]
"If SWT is missing a feature that you need, the framework is somewhat hostile to extending it.",[Security]
