label	data
1	See its URL_http://www.theserverside.com/news/thread.tss?thread_id=50059 [announcement] on TheServerSide to see how it compare to JTidy, TagSoup, NekoHtml.
0	Try this Using the substring(int start, int end); method CODESNIPPET_JAVA1 .
1	Because of Apaches support and reputation and the widely-used parent project Lucene it must be a very good choice.
1	I realise Java may not be the ideal language to do something like this, but Im convinced theres much more performance to be had than I get in my current implementation.
1	If there is active messaging ongoing, it adds up to 10 other threads for such subscriber.
0	Also dont forget about CODETERM32 when building fixed formatted output, which can be optimized by the compiler as they make it better.
0	V6.5 is excellent and realy improved over v5.
1	I dont find any of these two bloated.
1	Oddly, the only decent JSON processor mentioned so far has been GSON.
1	 Support for entity relationships and JPA queries.
1	Thanks in advance.
1	Read carefully info about licensing and it your requirements dont break the agreement then go with it.
0	basically I want to map the files to objects and vise versa.
1	You can make a Singleton factory that delivers encryption objects, but you cant trust them to be thread safe.
1	You read the document with a class that implements a interface to javax.xml.bind.Unmarshaller (you get a class for this from JAXBContext.newInstance).
1	Ive accepted an answer that taught me excactly when to chain getters: If they cannot return null, chain them as long as you like.
0	Ranks: Approach Approach - 2.6% slower than Approach - 4.3% slower than Any of these approaches is an appropriate solution for grabbing a response and creating a String from it.
0	Ill post our findings here once weve done that job.
1	However, I believe this is a very rare use case.
1	For some it will be Shiro, for others it will be Spring Security.
1	I have something like this : CODESNIPPET_JAVA1 .
0	I have the following code in my constructor for my GUI CODESNIPPET_JAVA1 .
0	Im in the same boat :).
0	I really dont know if it helps anything at all but Ill be damned if I dont try.
0	I see youve graciously offered to do that below, so Ill wait and see.
1	Another often happening case is that, for example, a panel should only contain some components depending on some condition.
1	The TODO bits you need to do yourself :-) .
0	I am sorry.
1	This is a bad idea!
1	Otherwise, youll better use some statistical techniques** like URL_http://en.wikipedia.org/wiki/Latent_semantic_analysis [LSA] .
0	Try it out URL_http://logback.qos.ch/translator/ .
0	List of benefits: URL_http://tika.apache.org/1.4/parser.html Article with sample code: URL_http://www.openlogic.com/wazi/bid/314389/Content-mining-with-Apache-Tika .
0	Swing apps no loger feel jerky and unrepsonsive and an accumulation of minor improvements result in a more professional looking GUI.
0	Retrieving the content of a Web page** As we mentioned in the introduction paper, the Restlet framework is at the same time a client and a server framework.
0	JavaFX isnt based on Swing either.
0	They do have some advanced components like a TreeTable.
1	Given the small number of connections involved, java.net sounds like the right solution.
0	Feel free to edit to make it better.
1	NetBeans has a WYSIWYG editor, and the code is automatically generated for you, which is then protected, however you can add custom code to add listeners and other events that the end user may be interested in using, such as buttons, text forms and areas, and other nice GUI tools.
0	Please comment, if there will be any issues with the code .
1	GSON is a good library, we have been using it in our project from past 2years, and it works fine.
0	Example: In Java, you would say str.charAt(8);In C#, you would say str[8]; .
1	Without this capability, I would be stuck writing extra wrapper classes.
1	The dataset size is fairly small and we do not want to use a RDBMS if possible.
1	There might be some simple task like re- ordering a variable initialization and its use or re-naming a variable (this was especially a problem when using Matisses database feature).
1	I like FlexJSON as well and even modified it to be compatible with Microsofts JSON serializer really easily.
1	How do you create Java RESTful clients?
1	I think the schema there explain the situation very well.
0	If the result of a computation or database lookup is null, when I expected something different then IllegalStateException is a valid choice.
0	_Why doesnt java (which is the most widely used programming language in the world) have the same set of GUI components?_ Is it just that java has based their gui components at a much lower level, and it is possible to write all these advanced components that im looking for, but you have to do much if not all of the work yourself?
0	 if you need to be specific about the input streams encoding, you can provide the second argument to CODETERM1 constructor that indicates what charset to use (e.g.
0	It does not depend on the Swing Application Framework at all.
1	I remember lying in bed one night at about 2am wondering how hard could it be, after a bit I got up and started writing - URL_http://www.softwaremonkey.org/Code/JsonParser [this-tiny-parser-is-the- result] .
1	Answering my own question since this got resurrected for some reason.
1	 How hard is to build this tool?
1	I dont know that Id say the default encoding is NEVER fine.
0	when, where, ...
1	It would also provide robust security and potential scalability as well.
1	Frameworks are based upon a given UI toolkit and provide the glue to build your application.
0	Feature-by-feature comparisons are all very well, but my experience of ActiveMQ (through various versions over the years) is that it is shockingly buggy, and noone seems inclined to fix those bugs.
0	Natural Language date and time parser for java.
1	Much appreciated.
0	A works because there is no other beginning of file, so you are in fact read the last token...which is also the first.
1	For Signup: Im thinking about sending userss username/password as a CODETERM1 request with the credentials as either form parameters or part of JSON body.
0	Will they co-exist happily?I thought I would use URL_http://logging.apache.org/log4j/1.2/index.html [log4j] together with both SL4J and the logging component from Apache commons, do you think thats a good idea?
1	And, for actual coding, their intellisense cant be beat.
1	 Look and Feel: The pluggable look and feel lets you design a single set of GUI components that can automatically have the look and feel of any OS platform (Microsoft Windows, Solaris, Macintosh, etc.).
0	to this CODESNIPPET_JAVA2 .
0	I got confused between facade and impl.
0	I find it rather hard to find out wich call actually returend null, often finding myself refactoring the code to something like this: CODESNIPPET_JAVA3 .
0	Is it non-null?Then highlight someObject.getSomething() (including the parenthesis) and inspect it.Is it null?
0	For code that only open local file, it is a reasonable option to ask them to be encoded in the platform default encoding.
1	Check out URL_http://www.rgagnon.com/javadetails/java-0542.html [this] tutorial, its a really basic example.
1	A library which helps for basic file manipulation is URL_http://commons.apache.org/io/ [Apache-Commons-IO] .
1	If the key generator cannot generate 256-bit keys for you, then the URL_http://java.sun.com/javase/6/docs/api/javax/crypto/Cipher.html [CODETERM1] class probably doesnt support AES 256-bit either.
1	You say you have the unlimited jurisdiction patch installed, so the AES-256 cipher should be supported (but then 256-bit keys should be too, so this might be a configuration problem).
0	This function is corrupting my input stream.
0	If so, DarkSquids approach using SecretKeySpec should work.
0	The block size is parameterized for run-time performance optimization.
1	 Parameters: CODETERM2 - the file to read, must not be null Returns: the file contents, never null Throws: - CODETERM3 - in case of an I/O error Since: Commons IO 1.3.1 by Oscar Reyes** Ive found the code used ( indirectly ) by that class: URL_http://www.docjar.com/html/api/org/apache/commons/io/IOUtils.java.html [IOUtils.java] under URL_http://www.apache.org/licenses/LICENSE-2.0 [Apache- Licence-2.0] CODESNIPPET_JAVA2 .
0	Yes, but this automatically generates a key ... but since I want to encrypt data between two places, I need to know the key beforehand, so I need to specify one instead of generate one.
1	just as a side note, the original readFully method I have in my code does not return String, it returns byte[] for a more general purpose functionality.
1	This is the reason Im chunking in the first place, splitting the file in 3 chunks allows me to download the same file 3 times faster, presuming a single chunk is too slow to saturate the connection.
0	When we reinvent the wheel, we work twice as hard yet get to the finish line much later.
0	The learning curve is a bit steep for the NetBeans platform (although I guess thats true for Eclipse as well) but there are some good books around which I would highly recommend.
0	 Suppose I have an CODETERM3 that contains text data, and I want to convert this to a CODETERM4 (for example, so I can write the contents of the stream to a log file).
1	Or may be configure it to be less memory-hungry?
1	I am not sure if you are upset with the question, but since I did not find the same question already answered and the community here is friendly enough with such questions, I figured I would go ahead and ask for opinions.
0	Is there a way of doing this without Unlimited Strength Jurisdiction Policy files?
0	it have following feature Swing GUI Building**Design Swing GUIs by dragging and positioning GUI components from a palette onto a canvas.
1	URL_http://www.myeclipseide.com / .
0	I talked about Swing :-), only about Swing Framework or Framework based on JSR296.
0	We can hear you loud and clear.
0	It has most of the components you are looking for - its got Hibernate, JPA, and Spring with a MySQL backend.
0	The only possible reason to use DOM is because its perceived as a standard and is supplied in the JDK: in all other respects, the others are all superior.
0	I had the impression that netbrain was asking about desktop apps.
0	Is that right?
1	line 21: ToStringBuilder cannot be resolved.
0	@Adam: It really depends on what kind of Stream youre working with.
1	The block size is parameterized for run-time performance optimization.
0	Please correct me if Im wrong.
1	I not used anything other than NetBeans for Swing, but have been extremely happy with it.
1	Link to the paper is broken.
1	Yeah, gotta admit: even though the answer may have covered what youve done, downvoting it and then lambasting the poster leaves me thinking youre on your own buddy.
1	I have tried padding it out to 256 bits, but then I get an error saying that the key is too long.
0	In both cases you initate a poll, and it will return immediatelly, or with some delay.
0	I found configuring and using JBoss to be about as pleasing as trying to shave with a jagged spoon while riding a unicycle with no seat.
1	I highly recommend URL_http://www.jboss.org/resteasy [JBoss-RESTEasy] for the REST API.
0	I know of no such implementations.
0	This is a very good article URL_http://kaioa.com/node/59 [ URL_http://kaioa.com/node/59 ] .
0	Commons Lang has an implementation of URL_http://commons.apache.org/lang/apido cs/org/apache/commons/lang3/StringUtils.html#getLevenshteinDistance%28java.lan g.CharSequence,%20java.lang.CharSequence%29 [Levenshtein-distance] .
1	 If HC 4.0 was perfect then that would be a good point, but it is not.
1	Change the initialization statement to Scanner scanner new Scanner((Readable) new BufferedReader(new FileReader(file)));.
0	Then bundle you Entity classes in to a seperate jar file.
1	However, I doubt any library could directly work with sentences: youd have to extract sentence fragments and feeding them to a NLP date parsing framework yourself, perhaps on a trial-n-error basis (larger and larger fragments until the framework throws an error).
0	Run with the JVM arg -XX:-HeapDumpOnOutOfMemoryError.
0	Those are stored in properties files that are automatically managed (loading, structure) by the SAF.
0	BTW thanks for log4j (original).
1	Very similar to the one use by Ritche_W .
1	@Chris Noldus On the other hand, some people already have guava in their project, like me, and think this solution is more elegant than the sdk-only version.
1	AWT occupies more memory space2 .
0	Redeployment of the web application on GF 3lasts more or less one second - in oreder to achieve this kind of speedof redeployment for JBoss I need JRebel.
0	I found the Glassfish enviroment very counterintuitive.
1	@erickson Could you post your answer implemented in the example: URL_http://java.sun.com/developer/technicalArticles/Security/AES/AES_v1.html , I am not sure how the password and salt should be correct specified or generated in the latter case?
0	Resulting term should look like this: node=//xs:element[@name=bar-date].
0	This can result in large amounts of RAM getting allocated and not used when CODETERM10 classes start to grow large.
1	Youll probably share the salt (for key derivation) one time, at the same time you set up the password itself.
0	I am looking through the code and implementing my simple service in parallel.
1	Contrary to a popular misconception HTTP is a fairly complex protocol.
1	This would appear to be exactly what I am looking for.
1	Causes havoc elsewhere.
1	Why ask?
1	One need to be running the benchmark for a few minutes to get more or less reliable numbers.
1	@Alan, good catch.
1	promising to be the facto standard in developing rich desktop or web applications.
1	Tried Pivot demo Kitchen sink, after opening some groups it keeps eating whole CPU.
0	First time I heard about it.
1	Since the concept of a Windows remote login isnt as well- established as it is under Linux, this may be preferable.
0	So its an O(1) operation (no loop) and it saves memory (if that is a real issue).
1	I also want to use the opportunity to do a starter project using a NoSQL database.
0	There is vast of Information Extraction algorithms, to name a few: regular expressions, statical methods, machine learning based, dictionaries, etc.
0	I cannot comment other entries yet, so Ill just leave it here.
1	Lastly, changes to the UI wont generate unnecessary noise in the version control system.
1	What if the file is on a network share or SAN?
0	URL_https://github.com/fuzzylollipop/sqlck [SQL-Construction-Kit] is a very flexilble, no dependency framework.
0	The best known are URL_http://nekohtml.sourceforge.net/ [NekoHTML] and URL_http://jtidy.sourceforge.net/ [JTidy] .
0	Related answer: URL_http://stackoverflow.com/questions/1605332/java-nio- filechannel-versus-fileoutputstream-performance-usefulness [ URL_http://stackoverflow.com/questions/1605332/java-nio-filechannel-versus - fileoutputstream-performance-usefulness] .
1	I am planning on making a Java Swing application and was wondering if Swing is still used or if it has been replaced with something else.
1	For example, you cant extend any class in it (the classes arent final, they just throw exceptions when the package of CODETERM1 isnt CODETERM2 and you cant add new classes in that package because its signed).
0	There is a lot of tuning in Swing that cannot be attributed to Moores law.
1	Most of the URL_http://pivot.apache.org/tutorials /push-buttons.html [examples-come-with-live-demos] (Note: You must have Java enabled in your web browser; _this is a security risk_) in the web page, so you can see the code and the resulting application side by side.
1	When would using regular servlets instead of jersey be appropriate?
1	maybe you want to serialize it in an absolute way.
0	Hi, based on ur experience, is the GSON support JDK1.4 by any chance?
0	That is, do use methods that depend on the platform default encoding.
0	Doesnt it offer DOM manipulation?
1	Saying that after 2 days+night battles vs tomcat data races.
1	Which is the standard Java crypto API?
1	well its not worth a -1 vote ;P But something to ponder about.
0	In chronological order of api apperance (as far as I know): Log4j because most everybody uses it (in my experience) Commons Logging because open source projects use it (so they can integrate with whatever logging framework is used in the integrated solution); especially valid if youre an API/Framework/OSS and you rely on other packages that use Commons Logging.
1	If you are using Maven and have trouble getting rid of commons-logging, see URL_http://day-to-day-stuff.blogspot.com/2007/07/no-more-commons-logging.html [this] .
0	Lastly, all these logging frameworks are WAY TOO COMPLICATED.
0	The only hard part is when you dont know how many characters you need to read.
0	Apache commons is meant to bridge different logging frameworks, but really just adds more complexity.
1	There are few interesting and useful URL_http://wintermuteblog.blogspot.com/2010/01/wadl-toolbox.html [WADL-tools] mentioned on wintermute.
0	Im looking for an API with the following requirements 1.
1	Its almost always Swing vs. SWT (for me at least), for small comparison you could check [What are the main things that an experienced Java SWT programmer should be aware of when moving to Swing?
1	The longer the delay is the less connections you have to open.
1	@BalusC : Actually I need to convert mysql data to json (xml) and vice-versa.
0	We will look into that in the future, but I cant promise anything.
1	However, most of them require that you place Java annotations in your classes something that you can not do if you do not have access to the source-code.
1	I had one more question - URL_http://stackoverflow.com/questions/20662871/how-to-do-basic-authentication - of-a-resource-in-dropwizard.
0	And which would benefit the program more?
1	Furthermore, if your client is also java you can abstract the functionality into an interface and wrap it with a client side proxy fairly easily.
1	Your code deletes the folders in the order they were found, which is top-down, which does not work.
1	If one existed Id prefer a HTTP framework that worked with Gson instead of Jersey as Im more comfortable with it.
1	You could use URL_http://www.jboss.org/netty [Netty] or URL_http://mina.apache.org/ [Apache-Mina] albeit they are very low level and Im not sure you will end up with less verbose code.
0	+1 for guava, -1 for not specifying the encoding of the input stream.
0	When would I ever want to communicate between multiple threads by manipulating a character sequence?
1	Select - Work With: Juno - URL_http://download.eclipse.org/releases/juno [ URL_http://download.eclipse.org/releases/juno ] 3.
1	It is fast enough, sure if you see what it all can do with javabeans, nested javabeans and generics.
1	) See also the URL_http://c2.com/cgi/wiki?LawOfDemeter [Law-of-Demeter] , which says: Your method can call other methods in its class directly Your method can call methods on its own fields directly (but not on the fields fields) When your method takes parameters, your method can call methods on those parameters directly.
0	What to choose?
0	The first rule of using a commercial tool is to assume the bug is in your code; not the commercial tool.
0	2.
1	Something is fishy there, but I cant find any documentation on the Web.
1	Once were at the finish line, there is no one there to congratulate us.
0	However, in August 2009, it was announced that the project would not be included due to an inability to reconcile design flaws and achieve consensus among the JSR 296 team before the milestone 5 deadline.
0	Extracting the database structure through the JDBC metadata programmatically might look straightforward, but from experience I can say that theres a fair bit of difference between JDBC drivers/database platforms.
0	So I used Gson.
0	If its text data and you need to split it along linebreaks, then using CODETERM3 is OK (assuming the file contains lines of a sensible lenght).
0	concise, but incomplete, it misses the fundamental reason to use StringBuilder/Buffer and that is to reduce or eliminate the re-allocation and array copy of the regular String concatenation behavior.
1	Brian got this completely right.
0	The reason is to minimize mental baggage: you can change projects or jobs, and not have to learn a new framework (provided the new job/project also uses CL, and/or you can convince them to move to it).
1	4.
0	I never used String.format() mainly because I never remembered what JDK it was introduced - I see its JDK1.5, Id use it in favour of the other options.
0	Sometimes this is more important, then technical superiority ofone solution over another.
0	Sending code: CODESNIPPET_JAVA2 .
0	Take heed.
0	If you write it yourself, it will probably be non-standard and you will have to maintain it yourself.
1	I need to store some sensitive data by encrypting it with atleast 128 bit key.
0	Unless your clients are real servers (in which case youre really the client), have them contact you and send a response to mimic push.
1	[2] The original Swing Application Framework implementation has been put on hold indefinitely.
1	Any HTTP performance test that lasts 2 second is simply not representative.
1	 FlexJSON shines with its deepSerialize method that can properly handle serializing all get methods presented in a bean obtained from Hibernate (lazy loaded).
1	This will give you heap dumps when you run out of memory.
0	XML generators are trivially simple.
0	Can we downvote all the people who voted this closed as not constructive?
0	) .
0	erickson said how to do this above.
1	Its clunky and hard to read, and overly verbose.
1	JDeveloper ( URL_http://www.oracle.com/technetwork /developer-tools/jdev/overview/index.html [ URL_http://www.oracle.com/technetwork /developer-tools/jdev/overview/index.html] ) is another solution, and does allow you to edit the code... but I feel netbeans more intuitive.
1	And if it gets us flexibility without added cost theres no reason not to do it that way.
1	Note.
0	+1 for guava, -1 for not specifying the encoding of the input stream.
0	Some of you might argue that concatening getters is bad style and should be avoided anyway, but my Question is: Can I find the bug without changing the code?
1	Unfortunately we are building a product that is available on many JVMs, databases and app servers on many operation systems so we have to think for the users using poor machines... And a string operation optimizing can improve the perf by 30~40%.
0	It also has extensions for object serialization/deserialization.
0	If this would be the only use of the library, it would be overkill to use the library.
0	Scott, isnt the link in the comment just above yours enough for you?
0	I have done a similar research in JAAS for web application and has ran into a mind roadblock until I finally realize JAAS is a framework tackling security at a different layer then web applications in the Java World.
0	Best solution?
1	Swing uses AWT.
1	URL_http://java.sun.com/developer/technicalArticles/Security/AES/AES%5Fv1.html [Code-taken-from-here] I was actually padding the password out to 256 bytes, not bits, which is too long.
0	The whole point of using InputStream is, that a) you dont know the length of the _complete_ stream (which bails out anything depending on available) and b) the stream can be anything - a file, a socket, something internal (which bails out anything based on File.size()).
1	Related: URL_http://stackoverflow.com/questions/407343/where-are-swing - applications-used.
0	For me, the best visual swing editor is URL_http://www.jformdesigner.com [JFormDesigner] , which you can run standalone or as a plugin for Intellij and Eclipse.
0	I agree that common metrics ought to be exposed via JMX.
0	) Maybe checkout ipchains for your linux hosts?
1	Might be worth checking out, especially if you use an ORM solution.
1	It is regrettable that you are not able to figure it out, but so be it.
0	Props to Alex for bringing it up.
1	Rapa has a really nice interface and few dependencies.
0	i agree that we can do the same thing by implementing servlets and then parse the url and then implement the basic logic.
0	Maybe we can get some votes to reopen this question?
1	Thats a very unfortunate name for Swing.
0	When implemented incorrectly, it results in a security theatre where the server relies on the client to provide trusted input.
0	Swing occupies less memory space2 .
1	Luckily we are building and selling our own product so we dont really have the so called deadlines.
1	NIST recommends it for applications through 2030.
1	] .
0	In the end I Found a ORM framework called Canyon which mapping Files to Objects.
1	In your opinion, would an advanced component like a TreeTable with column sorting and filtering be a big issue with SWT+JFace?
1	Since Swing components handle their own painting (rather than using native APIs like DirectX on Windows) you may run into graphical glitches.
0	Communication between them would be encrypted.
1	And sample output, CODESNIPPET_JAVA2 .
0	The SQL database you have most experience with.
1	As far as when AWT may be more useful than Swing - you may be targeting an older JVM or platform that doesnt support Swing.
0	Gson considers both of these as very important design goals.
1	Step over (F6) each method to find which call returns null .
0	This isnt a full-blown implementation, but just a starter.
0	* I disagree.
1	Id look at Apache Shiro or Spring Security.
1	If the getter should not return CODETERM2 , the getter should contain a check and throw an exception ( CODETERM3 ?
0	Possible typo?
0	Thank you.
0	Logging using SL4J, Jakarta Commons logging, log4j for third party libraries and my own code.
0	Should I be using an AWT or Swing button?
1	I tried Jackson when I was doing interoperability between .NET and Java and dates was a mess for me.
0	what do you mean by support HTML4, javascript and CSS ?
0	In addition, I have the following Java class: CODESNIPPET_JAVA2 .
0	Which version of Axis are you using?
0	You can try URL_http://openjpa.apache.org/jest.html [JEST] , it works over URL_http://openjpa.apache.org/ [OpenJPA] .
1	@netbrain: I have done that numerous times, its fairly straightforward with JFace.
1	A really simple CBC implementation can look like:P1, P2, P3 Plain text messages CODESNIPPET_JAVA2 .
0	but Serialization will make it binary.
1	URL_http://commons.apache.org/io/apidocs/org/apache/commons/io/FileUtils.html [ URL_http://commons.apache.org/io/apidocs/org/apache/commons/io/FileUtils.html ] It has the following method CODESNIPPET_JAVA1 .
0	JGoodies OTOH is about PLAFs and layouts.
1	Alternatively, you could use CODETERM3 if you dont want to mix your Streams and Writers .
0	Ive been quite happy with Swing for the desktop applications Ive been involved in.
1	I think it satisfies what most people are looking for in a visual editor and leaves it flexible enough to plug the holes manually through code without affecting the visual editor (so you can switch back and forth between code and design views without breaking either).
0	@Dean: The application framework was a JSR planned for Java 7, now deferred.
0	If theres a mismatch, then youll care about encoding.
1	About 50.000 insert/sec on common HW Small: less than 1Mb for all Support for SQL with extension for links, graphs and objects Native support for Security Run as embedded or in client/server configuration.
0	Generating your own key from a byte array is easy: CODESNIPPET_JAVA1 .
0	@sanity oh, spring then.
0	Changed to use StringBuilder.
0	I have always coded my UIs by hand.
0	There is almost no reason to write this kind of networking code from scratch now.
0	If you dont like RMI, Spring offers a few other remoting options - Hessian, Burlap, and HttpInvoker (Springs custom remoting solution - Java serialization over HTTP).
1	@jontro When you like doing everything by hand?
