label,data
"I guess this is 1990s and you are still using Netscape 4.0, right?",[Bug]
Yes it is still in use.,[Bug]
"For instance, you may want to look at JavaFX if you need a rich UI; or using SWT in your application.",[Bug]
Java has progressed somewhat since the software Swing world.,"[Bug, Legal]"
Ive just been running a case with bea support on some thing of the same sort.,"[Bug, Usability]"
You can then analyze the heap dump with the _jhat_ tool (it comes with your JDK).,[Bug]
"There are 2 bug reports filed with Axis URL_https://issues.apache.org/jira/browse/AXIS-2698 [AXIS-2698] URL_https://issues.apache.org/jira/browse/AXIS-2749 [AXIS-2749] See also URL_https://issues.apache.org/jira/browse/AXIS-1771 [AXIS-1771] , it has some interesting information regarding deserialization and ways to mediate its impact.","[Documentation, Bug]"
"If you can, run the application under Java 6.",[Bug]
Ive also tried: CODESNIPPET_JAVA2 .,"[Bug, Usability]"
HornetQ 2.0.0.GA is out in the next week.,[Bug]
JBoss Messaging replaces JBoss MQ.,"[Bug, Usability]"
"We use it for fairly high volumes, and it handles this without a complaint or a problem.",[Bug]
"A more direct comparison for JBoss 5 would be the GlassFish v2 releases, which are based on Java EE 5.",[Bug]
"Im using Jackson Json on an android app, which is incredibly fast, and come a very long way since this question was asked/answered.",[Bug]
Gson is great.,[Bug]
I especially like being able to switch back and forth between using a tree model (similar to XML DOM) and object mapping.,[Bug]
To wit: URL_http://jackson.codehaus.org/ .,"[Documentation, Bug]"
"I have no personal experience with the following approach,but it could make sense to consider: URL_http://xstream.codehaus.org/index.html [XStream] (xml <-> java data binding) with URL_http://jettison.codehaus.org/ [Jettison] driver (xml<->json mapper), more details are available URL_http://xstream.codehaus.org/json- tutorial.html [here] .",[Bug]
"While deserializing, Gson can automatically convert JSON arrays to collections or arrays.",[Bug]
"It looks like it uses reflection on bean-style properties and uses similar rules as Hibernate/JPA lazy-loading for serialization, so if you give it an object to serialize it will leave out collections (unless you tell it to include them) so you dont end up serializing the entire object graph.",[Bug]
 The following generalized recursive code uses my parser to parse a JSON file into a DataStruct - essentially a map of lists (Note that DataStruct and Callback are objects from another package which are not published with this parser: CODESNIPPET_JAVA1 .,[Bug]
In this string every JSON object contains an array of other JSON objects.,"[Bug, Usability]"
You have a JSON object with several properties of which the CODETERM5 property represents an array of nested objects of the very same type.,[Bug]
"While GSON has reasonable feature set, I thought performance was sort of weak spot (as per [ URL_http://www.cowtowncoder.com/blog/archives/2009/09/entry_326.html])As to example: I thought GSON did not really need setters, and was based on fields.",[Bug]
?,[Bug]
 URL_http://northconcepts.com/data-pipeline/examples/read-a-json-stream/ [ URL_http://northconcepts.com/data-pipeline/examples/read-a-json-stream/ ] Good hunting.,"[Bug, Usability]"
FOR THE LOVE OF GOD YES!,"[Bug, Community]"
]( URL_http://stackoverflow.com/questions/6312030/cxf-no-message-body-writer - found-for-class-automatically-mapping-non-simple-r).,[Bug]
I recommend the URL_http://jackson.codehaus.org/ [jackson-library] it makes things very easy.,[Bug]
but Serialization will make it binary.,[Bug]
If you have a defined file layout with different content you should consider to use a template engine like URL_http://freemarker.sourceforge.net/ [FreeMarker] or URL_http://velocity.apache.org/ [Velocity] to generate your files.You can define templates here which will be filled with your dynamic content which you have to provide.,[Bug]
At what point is it better to switch from java.net to java.nio?,[Bug]
Java multithreaded file downloading performance.,[Bug]
At the moment I manually start 3 downloader threads which each download 1/3 of the file.,[Bug]
Set a very large socket receive buffer.,[Bug]
Each writer only needs to seek once; after that it is just sequential I/O.,[Bug]
"That is, do use methods that depend on the platform default encoding.",[Bug]
excellent trick!,"[Security, Bug]"
"In fact, its not a matter of fine or not; its a matter of which is CORRECT.",[Bug]
The block size is parameterized for run-time performance optimization.,[Bug]
Replacing UTF-8 with another encoding would allow that encoding to be used.,[Bug]
Sometimes speed is of the utmost importance and is a hard requirement.,[Bug]
Thank you for indicating that there are times when this is necessary.,[Bug]
) .,[Bug]
Isnt there a reader.close() missing?,"[Documentation, Bug]"
Perhaps URL_http://jsqlparser.sourceforge.net/ [jsqlparser] will work for you.,[Bug]
Perhaps the old grammars dont run on the new version.,[Bug]
"Most (all) EE servers are anything but heavily concurrent, simply they are not.",[Bug]
"Well SLF4J is just a facade, like commons logging, which means they still need something else to work.",[Bug]
_It seems like I should just stick with old log4j ( CODETERM1 ) as it is the lowest common denominator?_ on further examination of log4j 2.0 while very similar it appears the configuration is not backward compatible with log4j 1.2.,[Bug]
Why the hell has Ceki created 3 logging frameworks!!!,[Bug]
 Commons Logging because you dont want to lock down to a particular logging framework (so instead you lock down to what Commons Logging gives you instead) - I dont think it is sensible to decide using this point as the reason.,[Bug]
SLF4j FTW!Also thanks to Ken G for pointing out that SLF4j is written by the same guy as log4j.,[Bug]
"Moreover, there is a huge amount of similarity between these logging frameworks resulting in duplication of effort, and confusion as to what logging environment you are actually in.",[Bug]
I would use Commons Logging if I was enhancing something that already used it.,[Bug]
Behind the scenes you can then plugin whatever f/w you desire as mentioned by Travis.,[Bug]
Best solution?,[Bug]
Simply use the StringUtils class from URL_http://commons.apache.org/lang [apache-commons-lang] project.,[Bug]
"Or use repeat(), which doesnt require the empty string at the start and is arguably clearer in intent (see my answer).",[Bug]
What is wrong?,[Bug]
From the CODETERM5 javadoc (and is repeated in the respective CODETERM6 methods from the other classes): _The contents of the character array are copied; subsequent modification of the character array does not affect the newly created string._ So youll end up having a possibly big memory copy operation after the fast filling of the array.,[Bug]
So its an O(1) operation (no loop) and it saves memory (if that is a real issue).,[Bug]
I know we can use the CODETERM1 method in Java get an individual character in a string by specifying its position.,[Bug]
And <strike> CODETERM1 Reference: URL_http://msdn.microsoft.com/en- us/library/system.string.chars%28v=VS.71%29.aspx [ URL_http://msdn.microsoft.com /en-us/library/system.string.chars%28v=VS.71%29.aspx] </strike> The above is same as using indexers in c#.,[Bug]
"this topic, and your answer, have nothing to do with WriteLine...",[Bug]
" If your string can change (example: lots of logic and operations in the construction of the string) and will only be accessed from a single thread, using a CODETERM11 is good enough.",[Bug]
"concise, but incomplete, it misses the fundamental reason to use StringBuilder/Buffer and that is to reduce or eliminate the re-allocation and array copy of the regular String concatenation behavior.","[Bug, Usability]"
So for simple cases there is no benefit of declaring your own.,[Bug]
"Also beware of initializing a CODETERM19 with a CODETERM20 as that will only allocated the size of the String + 16 characters, which in most cases will just start the degenerate re-allocation and copy cycle that you are trying to avoid.",[Bug]
"Also dont forget about CODETERM32 when building fixed formatted output, which can be optimized by the compiler as they make it better.",[Bug]
Or CODESNIPPET_JAVA3 .,[Bug]
CODESNIPPET_JAVA1 .,[Bug]
"@plasma147 Instead of downvoting, consider editing the example (I just submitted that, adding Closeables.closeQuietly(stream);).","[Security, Bug]"
Please specify the encoding - its a very common bug.,[Bug]
"Once again, these are my findings and your findings may not be exactly the same, but I wrote this to give some indication to others of the efficiency differences of these approaches.",[Bug]
Well you can program it for yourself.. its not complicated.. CODESNIPPET_JAVA1 .,"[Bug, Usability]"
"The whole point of using InputStream is, that a) you dont know the length of the _complete_ stream (which bails out anything depending on available) and b) the stream can be anything - a file, a socket, something internal (which bails out anything based on File.size()).",[Bug]
